id,title,json,genre,release_date,runtime,seasons
tt6004968,Party in the Back,"{u'Plot': u'""Party In The Back"" follows several comedians and creators as they do anything but actual work.', u'Rated': u'N/A', u'Title': u'Party in the Back', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.4/10'}], u'Writer': u'N/A', u'Actors': u'Brandon Armstrong, Igor Hiller, Sarah Himmelstein, Josh Leyva', u'Type': u'series', u'imdbVotes': u'5', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMDFhNWQ1MDYtOWIzZS00NDBlLWE3NDktZDQ0MzQ5M2IyZDJlXkEyXkFqcGdeQXVyMjI0ODg0ODk@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt6004968', u'Metascore': u'N/A', u'imdbRating': u'6.4', u'Year': u'2016\u2013'}",comedy,N/A,n/a,n/a
tt5127460,Boyband,"{u'Plot': u'Think This is Spinal Tap meets One Direction.', u'Rated': u'N/A', u'Title': u'Boyband', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'David Eigenberg, Christian Stolte, Yuri Sardarov, Joe Minoso', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt5127460', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2015\u2013'}",comedy,N/A,30,n/a
tt5871246,Deadliest Decade,"{u'Plot': u""The 1980's. A time of greed, glamour, and murder. Real life crimes are vividly re-enacted."", u'Rated': u'N/A', u'Title': u'Deadliest Decade', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'Writer': u'N/A', u'Actors': u'Patrick Gallagher, Lance Coughlin, Liam Higgins, Bill Hoffmann', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNGZjOWE3M2ItMDc2ZS00ODczLTk1YjYtY2ZjZDNhYmEyMGFkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjcwMjk5NjA@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Crime', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5871246', u'Metascore': u'N/A', u'imdbRating': u'6.5', u'Year': u'2016\u20132017'}",crime,N/A,n/a,n/a
tt5826552,Death and Compromise,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Death and Compromise', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.5/10'}], u'Writer': u'Brian Elder, John Hall', u'Actors': u'Andrea Flowers, Jennifer Kendall, Brian Elder, Hunter Gustafson', u'Type': u'series', u'imdbVotes': u'6', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMDVhYWIwNDQtZjVhMS00ZDNlLThmODYtYjljZmRkNTNjNDQzXkEyXkFqcGdeQXVyNjkzNDQ2Nzk@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Action, Comedy, Western', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5826552', u'Metascore': u'N/A', u'imdbRating': u'7.5', u'Year': u'2016\u2013'}","action, comedy, western",N/A,n/a,n/a
tt5541344,Mr and Mrs Smit,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Mr and Mrs Smit', u'Ratings': [], u'Writer': u'Romane Simon', u'Actors': u'Judi Evans, Said Faraj, Erika Garces, Lilian Lev', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNTc4NjE2OWMtZDcyZi00ODI4LTljYjYtN2Y3NTY4NWZiNTZlXkEyXkFqcGdeQXVyNjU2MTEyNjM@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Action', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt5541344', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",action,N/A,60,n/a
tt5438328,Citizen,"{u'Plot': u'Centers around a gritty, surreal, and alternative supernatural world of Los Angeles, California.', u'Rated': u'N/A', u'Title': u'Citizen', u'Ratings': [], u'Writer': u'Alfonso Gomez-Rejon, Josh Pate, Nicholas Schutt', u'Actors': u'Augusto Aguilera, Ralph Michael Brekan, Ismael Cruz Cordova, Kit DeZolt', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Crime, Drama, Fantasy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5438328', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}","crime, drama, fantasy",N/A,n/a,n/a
tt6600996,Through the Decades: Bill Kurtis,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Through the Decades: Bill Kurtis', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.8/10'}], u'Writer': u'N/A', u'Actors': u'Joe Guse', u'Type': u'series', u'imdbVotes': u'5', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYjhkZGM4MDQtYmJlNi00NWNhLWFmYTItMjM4NjZiZWE2NDRiXkEyXkFqcGdeQXVyNDA2OTUwMzI@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt6600996', u'Metascore': u'N/A', u'imdbRating': u'8.8', u'Year': u'2016\u2013'}",news,N/A,n/a,n/a
tt5528450,Same Same,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Scissr', u'Ratings': [], u'Writer': u'Lauren Augarten', u'Actors': u'Lauren Augarten, Kelly Sebastian, Paulina Singer, Alisha B Woods', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5528450', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",drama,N/A,n/a,n/a
tt5510392,Scenes for Minors,"{u'Plot': u""Based on Cretton's experience working in residential foster care, Coogler's East Bay area upbringing and time working in a juvenile detention facility and Hodge's experience teaching under-served youth in Bay Area continuation schools and her 15 years of working with local youth, this unflinching drama tackles institutionalization in a unique and fresh way by exploring juvenile facilities and the kids that grow up in the system."", u'Rated': u'N/A', u'Title': u'Scenes for Minors', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5510392', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",n/a,N/A,n/a,n/a
tt5851928,Girl on Girl,"{u'Plot': u'A comedic look into what female same-sex couples go through.', u'Rated': u'N/A', u'Title': u'Girl on Girl', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Lexy Hammonds, Brie Kristiansen, Michael Ryan, Brandon Sloan', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYzViZGI5N2EtZjc0Yi00Yzc3LTgyODAtZjJiYmNkNTkzZDllXkEyXkFqcGdeQXVyNjI2Njk4MTY@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5851928', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",comedy,N/A,n/a,n/a
tt4970082,The Hero Effect,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Hero Effect', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Donald Driver, Emily Wilson', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt4970082', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",reality-tv,N/A,30,1
tt5548040,The Clean,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Clean', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Joe Chambrello, Edwin De la roa, Willow Hale, Paul Harding', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'22 min', u'imdbID': u'tt5548040', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",comedy,N/A,22,n/a
tt5396420,Model Woman,"{u'Plot': u'Set in the late 1970s during the notorious Model Wars, the show is centered on Bertie Geiss, Andie MacDowell, a tempestuous matriarch and uncompromising businesswoman at the helm of an internationally renowned modeling agency.', u'Rated': u'N/A', u'Title': u'Model Woman', u'Ratings': [], u'Writer': u'Helen Childress', u'Actors': u'Jamie Bamber, Anna Baryshnikov, Marko Caka, Marcus Callender', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5396420', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",drama,N/A,n/a,n/a
tt5396410,Spark,"{u'Plot': u'Set in an alternate history where gas and coal fuel the world, this genre soap centers on the battle for power between two rival families and a rebellious young woman with a spark of invention that could level both their empires.', u'Rated': u'N/A', u'Title': u'Spark', u'Ratings': [], u'Writer': u'Michael Cooney', u'Actors': u'Alex Lanipekun', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5396410', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",drama,N/A,n/a,n/a
tt5228290,Attention Deficit Theater,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Attention Deficit Theater', u'Ratings': [], u'Writer': u'John R. Montgomery', u'Actors': u'Jaime King, Jon Barinholtz', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt5228290', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2016\u2013'}",comedy,N/A,n/a,n/a
