id,title,json,genre,release_date,runtime,seasons
tt0334828,American Pie,"{u'Plot': u'A group of Americans eat a lot of pie', u'Rated': u'N/A', u'Title': u'American Pie', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.5/10'}], u'Writer': u'N/A', u'Actors': u'Andy Buckley, Mike Preister, Maura Soden', u'Type': u'series', u'imdbVotes': u'32', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0334828', u'Metascore': u'N/A', u'imdbRating': u'5.5', u'Year': u'1996\u2013'}",comedy,N/A,n/a,n/a
tt0481456,This Week,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'This Week', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.0/10'}], u'Writer': u'N/A', u'Actors': u'George Stephanopoulos, George Will', u'Type': u'series', u'imdbVotes': u'55', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Dec 1996', u'Awards': u'3 nominations.', u'Genre': u'News, Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0481456', u'Metascore': u'N/A', u'imdbRating': u'6.0', u'Year': u'1996\u2013'}","news, talk-show",01 Dec 1996,60,n/a
tt0203269,Sky Dancers,"{u'Plot': u""This series follows the adventures of Camille, Slam, Angelica, Breeze, and Jade, five students who attend High Hope Dance Academy under the widowed Queen Skyla. They double as Sky Dancers, and with the help of Skyla's sky swirl stone, transform and defend the Wingdom from their arch nemesis Sky Clone, and his imps."", u'Rated': u'N/A', u'Title': u'Sky Dancers', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'Writer': u'Anthony Gentile, John Gentile', u'Actors': u'T.J. Benjamin, Andrea Burns, Thomas Cannizzaro, Donna Daley', u'Type': u'series', u'imdbVotes': u'60', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NDA2NDQyMF5BMl5BanBnXkFtZTcwNTYxMDMzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA, France', u'Runtime': u'N/A', u'imdbID': u'tt0203269', u'Metascore': u'N/A', u'imdbRating': u'6.5', u'Year': u'1996\u2013'}",n/a,N/A,n/a,1
tt1060890,Baking with Julia,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Baking with Julia', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.7/10'}], u'Writer': u'N/A', u'Actors': u'Julia Child, Nancy Silverton', u'Type': u'series', u'imdbVotes': u'15', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 win & 2 nominations.', u'Genre': u'Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1060890', u'Metascore': u'N/A', u'imdbRating': u'7.7', u'Year': u'1996\u20132001'}",talk-show,N/A,n/a,n/a
tt0426347,Fox News Sunday,"{u'Plot': u'Sunday morning Fox News Channel commentary show has interviews with newsmakers and discussions of current affairs.', u'Rated': u'N/A', u'Title': u'Fox News Sunday', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'4.1/10'}], u'Writer': u'N/A', u'Actors': u'Chris Wallace, Juan Williams', u'Type': u'series', u'imdbVotes': u'250', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News, Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0426347', u'Metascore': u'N/A', u'imdbRating': u'4.1', u'Year': u'1996\u2013'}","news, talk-show",N/A,60,n/a
tt0115162,Eagle Riders,"{u'Plot': u'This is an English-language version of ""Gatchaman II"" and ""Gatchaman F,"" which have been combined together. Gallactor is without a name in this version.', u'Rated': u'N/A', u'Title': u'Eagle Riders', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.3/10'}], u'Writer': u'N/A', u'Actors': u'Dena Burton', u'Type': u'series', u'imdbVotes': u'29', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Action, Animation, Sci-Fi', u'Response': u'True', u'Language': u'English', u'Country': u'USA, France, Japan', u'Runtime': u'20 min', u'imdbID': u'tt0115162', u'Metascore': u'N/A', u'imdbRating': u'7.3', u'Year': u'1996\u2013'}","action, animation, sci-fi",N/A,20,1
tt0186778,Travelers,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Travelers', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.2/10'}], u'Writer': u'N/A', u'Actors': u'Barbara Alvarez, Pearce Bunting, Lisa Clark, Robin Kipp', u'Type': u'series', u'imdbVotes': u'80', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0186778', u'Metascore': u'N/A', u'imdbRating': u'8.2', u'Year': u'1996\u2013'}",n/a,N/A,n/a,n/a
tt1104743,The Fantastic Voyages of Sinbad the Sailor,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Fantastic Voyages of Sinbad the Sailor', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'N/A', u'Actors': u'Bob Bergen, Jim Cummings, Melissa Disney, Eric Jacklin', u'Type': u'series', u'imdbVotes': u'28', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'02 Feb 1998', u'Awards': u'N/A', u'Genre': u'Animation, Action, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt1104743', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'1996\u2013'}","animation, action, adventure",02 Feb 1998,30,1
tt0166940,100 Years of Horror,"{u'Plot': u""A multi-volume documentary on the history of horror movies. Hosted by veteran horror star Christopher Lee, this video series brings together footage from many notable (and some less notable) films from the silent era up to the 90's. Also included are interviews with many of the leading horror actors and filmmakers, in which they share their stories, opinions, and techniques on how to make the world scream."", u'Rated': u'UNRATED', u'Title': u'100 Years of Horror', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.2/10'}], u'Writer': u'N/A', u'Actors': u'Christopher Lee, Roger Corman, Hugh M. Hefner', u'Type': u'series', u'imdbVotes': u'252', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTQxMzc0Nl5BMl5BanBnXkFtZTcwMjM4NTQzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary, Horror', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'343 min', u'imdbID': u'tt0166940', u'Metascore': u'N/A', u'imdbRating': u'7.2', u'Year': u'1996\u2013'}","documentary, horror",N/A,343,n/a
tt0290854,"Sex, Censorship and the Silver Screen","{u'Plot': u""From the moment Thomas Edison shocked the public with May Irwin's unabashed kiss, the movie industry has become a battlefield for audiences who can't get enough of a good thing - and critics who believe some things are better left behind closed doors. SEX, CENSORSHIP AND THE SILVER SCREEN, a six-part documentary written and directed by Frank Martin traces the evolution of sexuality in America film, from the silent-film vamp Theda Bara to Elizabeth Taylor to the temptresses of ''Showgirls.'' Harrison Ford, Melanie Griffith, Marisa Tomei and Daryl Hannah recreate the voices of Hollywood legends to chronicle the continuing clash between screen sexuality and censorship. Raquel Welch is the host."", u'Rated': u'N/A', u'Title': u'Sex, Censorship and the Silver Screen', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.7/10'}], u'Writer': u'N/A', u'Actors': u'Raquel Welch, Jason Alexander, Dan Aykroyd, Lloyd Bridges', u'Type': u'series', u'imdbVotes': u'66', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMDczZjhlYmMtMjg0NC00NDI2LThiNzMtNWUwMDZjZGVjNjYzXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'50 min', u'imdbID': u'tt0290854', u'Metascore': u'N/A', u'imdbRating': u'7.7', u'Year': u'1996\u2013'}",documentary,N/A,50,1
tt0122347,The Guilt,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Guilt', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.2/10'}], u'Writer': u'N/A', u'Actors': u'Debbie McLeod, Paul Michael Robinson, Jacqueline Voltaire, Raul Julia-Levy', u'Type': u'series', u'imdbVotes': u'20', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'Mexico, USA', u'Runtime': u'45 min', u'imdbID': u'tt0122347', u'Metascore': u'N/A', u'imdbRating': u'8.2', u'Year': u'1996\u2013'}",drama,N/A,45,1
tt0115280,My Guys,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'My Guys', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Mike Damus', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0115280', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1996\u2013'}",comedy,N/A,n/a,n/a
tt0423770,A Wedding Story,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'A Wedding Story', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.7/10'}], u'Writer': u'N/A', u'Actors': u'Karyn Bryant', u'Type': u'series', u'imdbVotes': u'19', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 win.', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0423770', u'Metascore': u'N/A', u'imdbRating': u'6.7', u'Year': u'1996\u2013'}",documentary,N/A,n/a,n/a
tt0326465,The Great Ships,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Great Ships', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.0/10'}], u'Writer': u'N/A', u'Actors': u'Monte Markham', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3Mjk4OTYzMV5BMl5BanBnXkFtZTcwOTk5NDEyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'47 min', u'imdbID': u'tt0326465', u'Metascore': u'N/A', u'imdbRating': u'7.0', u'Year': u'1996\u2013'}",n/a,N/A,47,2
tt0125639,The Paranormal Borderline,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Paranormal Borderline', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.4/10'}], u'Writer': u'N/A', u'Actors': u'Chris Lerude, Cynthia Lea Clark, Choppy Guillotte', u'Type': u'series', u'imdbVotes': u'33', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'11 Nov 1997', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0125639', u'Metascore': u'N/A', u'imdbRating': u'6.4', u'Year': u'1996\u2013'}",n/a,11 Nov 1997,n/a,n/a
tt0117647,The Legend of Sarmoti: Siegfried &amp; Roy,"{u'Plot': u'N/A', u'Rated': u'PG', u'Title': u'The Legend of Sarmoti: Siegfried & Roy', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.3/10'}], u'Writer': u'N/A', u'Actors': u'Andrew Hawkes', u'Type': u'series', u'imdbVotes': u'31', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 nomination.', u'Genre': u'Animation, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'80 min', u'imdbID': u'tt0117647', u'Metascore': u'N/A', u'imdbRating': u'6.3', u'Year': u'1996\u2013'}","animation, family",N/A,80,1
tt0287869,The Peep Show,"{u'Plot': u'Uncesored music video/interview show.', u'Rated': u'N/A', u'Title': u'The Peep Show', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.4/10'}], u'Writer': u'N/A', u'Actors': u'Luther Campbell, Heather Hunter', u'Type': u'series', u'imdbVotes': u'5', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0287869', u'Metascore': u'N/A', u'imdbRating': u'6.4', u'Year': u'1996\u2013'}",n/a,N/A,n/a,n/a
tt0881680,HBO Boxing After Dark,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'HBO Boxing After Dark', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.9/10'}], u'Writer': u'N/A', u'Actors': u'Harold Lederman, Roy Jones Jr., Max Kellerman, Bob Papa', u'Type': u'series', u'imdbVotes': u'55', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0881680', u'Metascore': u'N/A', u'imdbRating': u'7.9', u'Year': u'1996\u2013'}",sport,N/A,n/a,n/a
tt1716710,Toy Story Treats,"{u'Plot': u'A series of short vignettes featuring the characters from the first ""Toy Story"" film.', u'Rated': u'N/A', u'Title': u'Toy Story Treats', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.5/10'}], u'Writer': u'N/A', u'Actors': u'Jim Hanks, Wallace Shawn, Jeff Pidgeon, Pat Fraley', u'Type': u'series', u'imdbVotes': u'32', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BY2I3Y2ZjN2MtMzE2Yy00ZjJkLTg3MjctY2M5ODRjNWVkMmU4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Short, Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1716710', u'Metascore': u'N/A', u'imdbRating': u'7.5', u'Year': u'1996\u2013'}","animation, short, comedy",N/A,n/a,1
tt0783393,Molto Mario,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Molto Mario', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.0/10'}], u'Writer': u'N/A', u'Actors': u'Mario Batali', u'Type': u'series', u'imdbVotes': u'57', u'totalSeasons': u'7', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0783393', u'Metascore': u'N/A', u'imdbRating': u'8.0', u'Year': u'1996\u20132010'}",documentary,N/A,n/a,7
tt0262963,Field Trip Starring Inspector Gadget,"{u'Plot': u'The gizmo-gifted but bubble-brained Inspector Gadget returns as the host of these series, giving information about regions of the world.', u'Rated': u'N/A', u'Title': u'Field Trip Starring Inspector Gadget', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'Andy Heyward, Brad Kreisberg', u'Actors': u'Don Adams', u'Type': u'series', u'imdbVotes': u'28', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BN2FiYjViOTYtMjNjYy00YWQ3LTlkMWMtMjQxYjIyMjgyYzBiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0262963', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'1996\u2013'}",n/a,N/A,30,n/a
tt0115307,The Oz Kids,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Oz Kids', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'N/A', u'Actors': u'Shay Astar, Julianne Michelle, Bradley Pierce, Benjamin Salisbury', u'Type': u'series', u'imdbVotes': u'16', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTczNzk2MTg3M15BMl5BanBnXkFtZTcwODk3MTcyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Fantasy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0115307', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'1996\u2013'}","animation, fantasy",N/A,n/a,n/a
