id,title,json,genre,release_date,runtime,seasons
tt1229946,History's Mysteries,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""History's Mysteries"", u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.4/10'}], u'Writer': u'N/A', u'Actors': u'David Ackroyd, Arthur Kent', u'Type': u'series', u'imdbVotes': u'105', u'totalSeasons': u'16', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 win.', u'Genre': u'History, Mystery', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1229946', u'Metascore': u'N/A', u'imdbRating': u'8.4', u'Year': u'1998\u20132011'}","history, mystery",N/A,n/a,16
tt0402619,Awesome Adventures,"{u'Plot': u'An adventure series for children. The hosts travel to various places in the world and, with local children, embark on many adventures in beautiful places in nature.', u'Rated': u'N/A', u'Title': u'Awesome Adventures', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'Writer': u'N/A', u'Actors': u'Mystro Clark, Anthony Montgomery', u'Type': u'series', u'imdbVotes': u'20', u'totalSeasons': u'2', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYwMTgzOTcxM15BMl5BanBnXkFtZTgwMTcyODk4NjE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0402619', u'Metascore': u'N/A', u'imdbRating': u'6.5', u'Year': u'1998\u20132015'}",documentary,N/A,30,2
tt0163453,In the Loop,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'In the Loop', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.7/10'}], u'Writer': u'N/A', u'Actors': u'Patrick Breen, Lisa Edelstein, Joely Fisher, Lisa Anne Morrison', u'Type': u'series', u'imdbVotes': u'7', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0163453', u'Metascore': u'N/A', u'imdbRating': u'6.7', u'Year': u'1998\u2013'}",comedy,N/A,n/a,n/a
tt0805875,If Walls Could Talk...,"{u'Plot': u""'If Walls Could Talk' discovers the mysteries lurking beneath homes' surfaces...and puts a price on history. The award-winning series profiles homeowners from across the country who renovate their historic homes and uncover unusual stories and valuable objects along the way. From century-old diaries to rare coins to even an unopened bank vault, these unexpected discoveries are a lesson in history for thrilled homeowners. Selected homeowners also get the shock of a lifetime when our expert appraiser drops in to tell them that what they found is worth a fortune!"", u'Rated': u'N/A', u'Title': u'If Walls Could Talk...', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.7/10'}], u'Writer': u'N/A', u'Actors': u'Jeanne Cornay, Louis Cornay, Howard McDaniel, Terry McDaniel', u'Type': u'series', u'imdbVotes': u'37', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYWNiODkxMDEtNWViMC00ZGY0LWJmYjItYzViNDliYzJkOWMxXkEyXkFqcGdeQXVyNTUwNjUwNg@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Family, History, Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0805875', u'Metascore': u'N/A', u'imdbRating': u'8.7', u'Year': u'1998\u2013'}","family, history, reality-tv",N/A,30,n/a
tt0158854,Pocket Dragon Adventures,"{u'Plot': u'N/A', u'Rated': u'TV-Y', u'Title': u'Pocket Dragon Adventures', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.6/10'}], u'Writer': u'Craig Miller', u'Actors': u'Lee Tockar', u'Type': u'series', u'imdbVotes': u'30', u'totalSeasons': u'2', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTA0NjE5MDIzNjdeQTJeQWpwZ15BbWU3MDY3NzQ3MTE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 nomination.', u'Genre': u'Animation', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Australia, Canada', u'Runtime': u'N/A', u'imdbID': u'tt0158854', u'Metascore': u'N/A', u'imdbRating': u'6.6', u'Year': u'1998\u2013'}",animation,N/A,n/a,2
tt0439377,A Little Curious,"{u'Plot': u'N/A', u'Rated': u'TV-Y', u'Title': u'A Little Curious', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.0/10'}], u'Writer': u'N/A', u'Actors': u'Cameron Bowen, Sandy Correia, Rafael Ferrer, Bob Kaliban', u'Type': u'series', u'imdbVotes': u'22', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0439377', u'Metascore': u'N/A', u'imdbRating': u'8.0', u'Year': u'1998\u20131999'}","animation, family",N/A,n/a,n/a
tt0284771,Paramedics,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Paramedics', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.6/10'}], u'Writer': u'N/A', u'Actors': u'Michael McGlone', u'Type': u'series', u'imdbVotes': u'12', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0284771', u'Metascore': u'N/A', u'imdbRating': u'7.6', u'Year': u'1998\u2013'}",n/a,N/A,n/a,n/a
tt0283817,Walter Melon,"{u'Plot': u'Walter Melon was an animated series loosely based on the French comic strip, ""Achille Talon"". Walter Melon and his best friend, Bitterbug work as ""heroes for hire"", and stand-in for famous superheroes when they have accidents and are unable to save the day.', u'Rated': u'TV-Y', u'Title': u'Walter Melon', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.2/10'}], u'Writer': u'N/A', u'Actors': u'Richard Bell, Michael McConnohie, Francine Elcar, Jeremiah Nagle', u'Type': u'series', u'imdbVotes': u'142', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0283817', u'Metascore': u'N/A', u'imdbRating': u'6.2', u'Year': u'1998\u2013'}",animation,N/A,n/a,1
tt0166916,The Howie Mandel Show,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Howie Mandel Show', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'4.4/10'}], u'Writer': u'N/A', u'Actors': u'Howie Mandel, Steve Goldstein, Maurice LaMarche, Dolly Parton', u'Type': u'series', u'imdbVotes': u'27', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Mjc4Nzg1OF5BMl5BanBnXkFtZTcwOTMzMzkxMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy, Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0166916', u'Metascore': u'N/A', u'imdbRating': u'4.4', u'Year': u'1998\u20131999'}","comedy, talk-show",N/A,n/a,n/a
tt0364809,Fitness Beach,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Fitness Beach', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.2/10'}], u'Writer': u'N/A', u'Actors': u'Kathy Derry, Deborah Khazei, Denise Paglia, Leeann Tweeden', u'Type': u'series', u'imdbVotes': u'6', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0364809', u'Metascore': u'N/A', u'imdbRating': u'8.2', u'Year': u'1998\u2013'}",n/a,N/A,n/a,n/a
tt0240295,The Screen Savers,"{u'Plot': u'Tech Gurus answers your computer questions.', u'Rated': u'N/A', u'Title': u'The Screen Savers', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'9.0/10'}], u'Writer': u'N/A', u'Actors': u'Laura Foy, Adrian Lamo, Tom Fulp, Chris Gore', u'Type': u'series', u'imdbVotes': u'219', u'totalSeasons': u'8', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Talk-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'90 min', u'imdbID': u'tt0240295', u'Metascore': u'N/A', u'imdbRating': u'9.0', u'Year': u'1998\u20132005'}",talk-show,N/A,90,8
tt0132218,Hollywood Safari,"{u'Plot': u'The adventures of the Johnson family. The father, Troy, is a park ranger; the mother, Jayne, is a veternarian. They live on a California ranch where they train animals for the movie business.', u'Rated': u'N/A', u'Title': u'Hollywood Safari', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'N/A', u'Actors': u'Sam J. Jones, Caryn Richman, Ted Jan Roberts, Joe Michael Burke', u'Type': u'series', u'imdbVotes': u'29', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'1 nomination.', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0132218', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'1998\u2013'}",n/a,N/A,n/a,1
tt0154059,Candid Camera,"{u'Plot': u""An updated version of the classic TV show. Original host Allen Funt's son, Peter Funt, takes over as the host of this program featuring ordinary people being filmed in unusual situations. Typical gags included malfunctioning gadgets, disappearing objects, and strangers making very unsual requests."", u'Rated': u'N/A', u'Title': u'Candid Camera', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.3/10'}], u'Writer': u'N/A', u'Actors': u'Peter Funt, Suzanne Somers, Dina Eastwood', u'Type': u'series', u'imdbVotes': u'91', u'totalSeasons': u'3', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy, Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0154059', u'Metascore': u'N/A', u'imdbRating': u'6.3', u'Year': u'1998\u2013'}","comedy, reality-tv",N/A,30,3
tt0298646,Fat Dog Mendoza,"{u'Plot': u'The very bizarre misadventures of a kid who aspires to be a superhero and his overweight dog companion', u'Rated': u'N/A', u'Title': u'Fat Dog Mendoza', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.8/10'}], u'Writer': u'N/A', u'Actors': u'Kathleen Barr, Mark Acheson, Erin Fitzgerald, Veronica Scheyving', u'Type': u'series', u'imdbVotes': u'86', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNDI4MjAyOTM1OF5BMl5BanBnXkFtZTcwNTk2NjUxMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'03 Jan 2000', u'Awards': u'N/A', u'Genre': u'Animation', u'Response': u'True', u'Language': u'English', u'Country': u'Canada, USA, UK', u'Runtime': u'N/A', u'imdbID': u'tt0298646', u'Metascore': u'N/A', u'imdbRating': u'6.8', u'Year': u'1998\u2013'}",animation,03 Jan 2000,n/a,n/a
tt0178146,Judge Mills Lane,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Judge Mills Lane', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.2/10'}], u'Writer': u'N/A', u'Actors': u'Mills Lane, Ron Smith', u'Type': u'series', u'imdbVotes': u'21', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0178146', u'Metascore': u'N/A', u'imdbRating': u'6.2', u'Year': u'1998\u20132001'}",reality-tv,N/A,n/a,n/a
tt0166744,"Ohh, Nooo! Mr. Bill Presents","{u'Plot': u'N/A', u'Rated': u'TV-G', u'Title': u'Ohh, Nooo! Mr. Bill Presents', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'Walter Williams', u'Actors': u'John Borkowski, Walter Williams, Rowan Atkinson', u'Type': u'series', u'imdbVotes': u'45', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTUxMjM3ODk3NV5BMl5BanBnXkFtZTYwMjAxNDY5._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation, Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0166744', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'1998\u2013'}","animation, comedy, family",N/A,60,n/a
tt1257635,Breed All About It,"{u'Plot': u'Different breeds of dogs are profiled.', u'Rated': u'N/A', u'Title': u'Breed All About It', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.0/10'}], u'Writer': u'N/A', u'Actors': u'Brad Anderson, Karen Malina', u'Type': u'series', u'imdbVotes': u'24', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MTU2MjYxMl5BMl5BanBnXkFtZTgwMDQxMjcwMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt1257635', u'Metascore': u'N/A', u'imdbRating': u'8.0', u'Year': u'1998\u20132001'}",family,N/A,30,2
tt0381784,Monster Farm,"{u'Plot': u'A man inherits strange farm animals from his uncle.', u'Rated': u'N/A', u'Title': u'Monster Farm', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'Taylor Grant', u'Actors': u'Rodger Bumpass', u'Type': u'series', u'imdbVotes': u'57', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Animation', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0381784', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'1998\u2013'}",animation,N/A,n/a,1
tt0280239,The Big House,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Big House', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.8/10'}], u'Writer': u'N/A', u'Actors': u'Paul Sorvino, George Kelly, Robert Stroud', u'Type': u'series', u'imdbVotes': u'8', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'Scott Paddor', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt0280239', u'Metascore': u'N/A', u'imdbRating': u'5.8', u'Year': u'1998'}",documentary,N/A,n/a,n/a
tt0163965,Venus on the Hard Drive,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Venus on the Hard Drive', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.8/10'}], u'Writer': u'N/A', u'Actors': u'Gina Mari, Jennifer Aspen, Andy Comeau, Oded Gross', u'Type': u'series', u'imdbVotes': u'5', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNTQ3MjAwMjM4NF5BMl5BanBnXkFtZTcwMzIwMjEzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0163965', u'Metascore': u'N/A', u'imdbRating': u'5.8', u'Year': u'1998\u2013'}",n/a,N/A,n/a,n/a
tt0149512,The Profession,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Profession', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Kira Reed Lorsch, Kate Rodger, Garrett Brawith, John Busse', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0149512', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1998\u2013'}",drama,N/A,n/a,n/a
tt1589035,ESPN Friday Night Fights,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'ESPN Friday Night Fights', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.4/10'}], u'Writer': u'N/A', u'Actors': u'Teddy Atlas, Joe Tessitore, Brian Kenny', u'Type': u'series', u'imdbVotes': u'23', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1589035', u'Metascore': u'N/A', u'imdbRating': u'6.4', u'Year': u'1998\u2013'}",sport,N/A,n/a,n/a
tt0240271,Internet Tonight,"{u'Plot': u'Scott Herriott & Michaela Pereira showcase the best of the web.', u'Rated': u'N/A', u'Title': u'Internet Tonight', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Michaela Pereira, Scott Herriott, Meghan Marx, SuChin Pak', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0240271', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1998\u20132001'}",n/a,N/A,30,n/a
