id,title,json,genre,release_date,runtime,seasons
tt2605726,Nazi Underworld,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Nazi Underworld', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.7/10'}], u'Writer': u'N/A', u'Actors': u'Allan Corduner', u'Type': u'series', u'imdbVotes': u'72', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BN2ExNmI5NDgtN2U2Zi00MTJmLWI4NzItODExZjk1ZjdiY2Q0XkEyXkFqcGdeQXVyNjI3Njk2OTA@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Germany', u'Runtime': u'N/A', u'imdbID': u'tt2605726', u'Metascore': u'N/A', u'imdbRating': u'7.7', u'Year': u'2011\u2013'}",documentary,N/A,n/a,2
tt1875600,Monster Man,"{u'Plot': u""When Hollywood studios want a bizarre creature, monster prop or out-of-this world alien, they turn to Cleve Hall and his very unique, family business. This series goes behind the scenes of Cleve's workshop, where the craziness of this fun family is matched only by the insane monsters they build."", u'Rated': u'N/A', u'Title': u'Monster Man', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.0/10'}], u'Writer': u'N/A', u'Actors': u'Cleve Hall, Constance Hall, Sonia Maddox-Hall, Hill Vinot', u'Type': u'series', u'imdbVotes': u'92', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTUyMzk4NTUyN15BMl5BanBnXkFtZTgwODU5ODcwMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'14 Mar 2012', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt1875600', u'Metascore': u'N/A', u'imdbRating': u'6.0', u'Year': u'2011\u20132012'}",reality-tv,14 Mar 2012,30,1
tt6097696,Epicly Later'd,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""Epicly Later'd"", u'Ratings': [], u'Writer': u""Patrick O'Dell"", u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BODhiMGUzZDAtNjNkZS00ZDkyLWJjMzEtOWVlOTBkYzc4OTNiXkEyXkFqcGdeQXVyNjE5NTEzMTQ@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt6097696', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011\u2013'}",n/a,N/A,n/a,n/a
tt1859810,Ghostbreakers,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Ghostbreakers', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.4/10'}], u'Writer': u'Gabriel Horn, Benjamin Wilbanks', u'Actors': u'Joel S. Greco, Gabriel Horn, Bryan Massey, Shanda Lee Munson', u'Type': u'series', u'imdbVotes': u'17', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Jul 2010', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1859810', u'Metascore': u'N/A', u'imdbRating': u'8.4', u'Year': u'2011\u2013'}",reality-tv,01 Jul 2010,n/a,1
tt1833590,Things We Do for Love,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Things We Do for Love', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.2/10'}], u'Writer': u'N/A', u'Actors': u'Tamera Mowry-Housley, Alfonso Ribeiro, James Avery', u'Type': u'series', u'imdbVotes': u'12', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1833590', u'Metascore': u'N/A', u'imdbRating': u'7.2', u'Year': u'2011\u2013'}",n/a,N/A,n/a,1
tt1811100,Los Americans,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Los Americans', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'N/A', u'Actors': u'Esai Morales, Lupe Ontiveros, Yvonne Delarosa, JC Gonzalez', u'Type': u'series', u'imdbVotes': u'27', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjIzMjAxNTExOF5BMl5BanBnXkFtZTgwNzA1MzQxMTE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'2 nominations.', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1811100', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'2011\u2013'}",drama,N/A,n/a,1
tt2278605,UFC on Fox,"{u'Plot': u""Fighters who've mastered multiple different fighting styles meet together in an octagon to determine who is the ultimate fighter."", u'Rated': u'TV-14', u'Title': u'UFC on Fox', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.3/10'}], u'Writer': u'N/A', u'Actors': u'Herb Dean, Marc Goddard, Mario Yamasaki, Dan Miragliotta', u'Type': u'series', u'imdbVotes': u'129', u'totalSeasons': u'N/A', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjk4NTQ4NTUtOGIzZi00Y2QxLWExNTktMmFkNzQ0NDFlZTk0XkEyXkFqcGdeQXVyNDg1NjA2OA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'20 Jan 2012', u'Awards': u'N/A', u'Genre': u'Action, Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2278605', u'Metascore': u'N/A', u'imdbRating': u'8.3', u'Year': u'2011\u2013'}","action, sport",20 Jan 2012,n/a,n/a
tt4263816,Op-Docs,"{u'Plot': u""Op-Docs is The New York Times editorial department's award-winning section for short, opinionated documentaries, produced with wide creative latitude and a range of artistic styles, covering current affairs, contemporary life and historical subjects."", u'Rated': u'N/A', u'Title': u'Op-Docs', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Paul Burress', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'4', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'2 nominations.', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt4263816', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011\u2013'}",documentary,N/A,n/a,4
tt1879946,Tabatha Takes Over,"{u'Plot': u""The tressed-to-kill queen of salon transformations, hits the road again but this time she's taking over more than just salons. Tabatha Takes Over follows the demanding perfectionist as she takes over various small businesses and family enterprises and whips them into shape."", u'Rated': u'N/A', u'Title': u'Tabatha Takes Over', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.6/10'}], u'Writer': u'N/A', u'Actors': u'Silvia Lake, Michael Vaccaro, Jed Behar, Tabatha Coffey', u'Type': u'series', u'imdbVotes': u'69', u'totalSeasons': u'5', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTg1OTE4MzcwNF5BMl5BanBnXkFtZTgwODk5ODcwMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1879946', u'Metascore': u'N/A', u'imdbRating': u'7.6', u'Year': u'2011\u2013'}",reality-tv,N/A,n/a,5
tt3772656,The 13 Wonders of Spain,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The 13 Wonders of Spain', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'History', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt3772656', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011\u2013'}",history,N/A,n/a,n/a
tt1771188,Eden,"{u'Plot': u'Centers on a young hotel worker who, with the help of his escaped con artist cousin Eddie, gets a job as the concierge at an elite NYC hotel. Together they manage to provide the hotel guests with whatever they desire, at whatever the cost.', u'Rated': u'N/A', u'Title': u'Eden', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.8/10'}], u'Writer': u'N/A', u'Actors': u'Happy Anderson, Joey Auzenne, Luis Ayala, David Alan Basche', u'Type': u'series', u'imdbVotes': u'86', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1771188', u'Metascore': u'N/A', u'imdbRating': u'6.8', u'Year': u'2011\u2013'}",drama,N/A,n/a,1
tt2070034,Bayou Billionaires,"{u'Plot': u""The Dowdens are a typical, hardworking and close-knit family of modest means living in Shreveport, La. After discovering their home sits on the fourth largest deposit of natural gas in the U.S., the Dowdens struck it rich and are now ready to experience the finer things that life has to offer. Led by patriarch, Gerald, and matriarch, Kitten, the 30-minute, 10-episode series follows the family as they experience the perks of belonging to a new tax bracket - from joining country clubs and hiring personal trainers, to traveling to places they never imagined they'd go."", u'Rated': u'N/A', u'Title': u'Bayou Billionaires', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'4.7/10'}], u'Writer': u'N/A', u'Actors': u'Gerald Dowdens, Kitten Dowdens', u'Type': u'series', u'imdbVotes': u'18', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMTIxNDI0Nl5BMl5BanBnXkFtZTgwNTUwODAxMzE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt2070034', u'Metascore': u'N/A', u'imdbRating': u'4.7', u'Year': u'2011\u2013'}",documentary,N/A,30,2
tt2798848,Dr. Drew on Call,"{u'Plot': u""Dr. Drew gives a unique view on today's current events by using a therapeutic view on crimes and controversial issues of today's Current Events."", u'Rated': u'N/A', u'Title': u'Dr. Drew on Call', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.1/10'}], u'Writer': u'N/A', u'Actors': u'Cheryl Arutt', u'Type': u'series', u'imdbVotes': u'18', u'totalSeasons': u'5', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2798848', u'Metascore': u'N/A', u'imdbRating': u'5.1', u'Year': u'2011\u2013'}",news,N/A,n/a,5
tt2120894,Book Club,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Book Club', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.0/10'}], u'Writer': u'N/A', u'Actors': u'Jessica Runck, Noah Longo, Ericka Kreutz, Elaine Mani Lee', u'Type': u'series', u'imdbVotes': u'18', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'20 Jan 2012', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2120894', u'Metascore': u'N/A', u'imdbRating': u'7.0', u'Year': u'2011\u2013'}",comedy,20 Jan 2012,n/a,1
tt1868752,Lux Lifestyles,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Lux Lifestyles', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Cecile Raubenheimer', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1868752', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011\u2013'}",n/a,N/A,n/a,n/a
tt1452281,Who the Frak,"{u'Plot': u'Now that Battlestar is over, Richard Hatch is re-defining his life as an actor, producer, life coach, father and friend. Richard is on a quest to find his sole mate.', u'Rated': u'N/A', u'Title': u'Who the Frak', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Richard Hatch, Michael Wehrhahn, Derek Conley, Paul Hatch', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzEyNTcwMjY5Nl5BMl5BanBnXkFtZTcwMDY1MTIwNA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt1452281', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011'}",reality-tv,N/A,n/a,1
tt6921526,Road to Victory,"{u'Response': u'False', u'Error': u'Error getting data.'}",n/a,n/a,n/a,n/a
tt0927491,Shooting Gallery,"{u'Plot': u'Shooting Gallery is cutting edge television for real shooters - whether they are collectors, competitors, hunters or carry for self-defense. Unlike traditional shooting shows, Shooting Gallery will focus an entire episode on a single topic, which will give the viewer an increased understanding and feel for what is being covered.', u'Rated': u'N/A', u'Title': u'Shooting Gallery', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.7/10'}], u'Writer': u'N/A', u'Actors': u'Michael Bane', u'Type': u'series', u'imdbVotes': u'9', u'totalSeasons': u'15', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0927491', u'Metascore': u'N/A', u'imdbRating': u'8.7', u'Year': u'2011\u2013'}",n/a,N/A,n/a,15
tt5926654,How to Marry a Billionaire,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'How to Marry a Billionaire', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Teri Garr, Jillian Leigh, Meaghan Oppenheimer, Brit Shaw', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODYyOGFjZTgtNWQxNy00ZDhlLWI1NTEtN2RhODYzZjJhYTg4XkEyXkFqcGdeQXVyMjAwNzEzMw@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'12 min', u'imdbID': u'tt5926654', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'2011\u2013'}",comedy,N/A,12,n/a
tt1836179,The Fuzz,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Fuzz', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'DVD': u'N/A', u'Writer': u'Christopher D. Ford, Duncan Skiles, Jon Watts', u'Production': u'N/A', u'Actors': u'Rob Lathan, Natt Brian, Eric Edelstein, Joseph R. Gannascoli', u'Type': u'movie', u'imdbVotes': u'6', u'Website': u'N/A', u'Poster': u'N/A', u'Director': u'Duncan Skiles, Jon Watts', u'Released': u'N/A', u'Awards': u'N/A', u'Genre': u'Comedy', u'imdbRating': u'6.5', u'Language': u'English', u'Country': u'USA', u'BoxOffice': u'N/A', u'Runtime': u'N/A', u'imdbID': u'tt1836179', u'Metascore': u'N/A', u'Response': u'True', u'Year': u'2011'}",comedy,N/A,n/a,n/a
